Method,Time,Layers,Alpha,Tolerance,TSS Mean,TSS Std,HSS Mean,HSS Std
flare_linked,72,18,1e-05,1e-06,0.516,0.1745,0.5437,0.1587
flare_linked,72,18,1e-05,1e-05,0.516,0.1745,0.5437,0.1587
flare_linked,72,18,1e-05,0.0001,0.516,0.1745,0.5437,0.1587
flare_linked,72,18,1e-05,0.001,0.0,0.0,0.0,0.0
flare_linked,72,18,0.0001,1e-07,0.5219,0.1916,0.5459,0.1734
flare_linked,72,18,0.0001,1e-06,0.5219,0.1916,0.5459,0.1734
flare_linked,72,18,0.0001,1e-05,0.5219,0.1916,0.5459,0.1734
flare_linked,72,18,0.0001,0.0001,0.5219,0.1916,0.5459,0.1734
flare_linked,72,18,0.0001,0.001,0.0,0.0,0.0,0.0
flare_linked,72,18,0.001,1e-07,0.5292,0.1838,0.5574,0.1707
flare_linked,72,18,0.001,1e-06,0.5292,0.1838,0.5574,0.1707
flare_linked,72,18,0.001,1e-05,0.5292,0.1838,0.5574,0.1707
flare_linked,72,18,0.001,0.0001,0.5292,0.1838,0.5574,0.1707
flare_linked,72,18,0.001,0.001,0.0,0.0,0.0,0.0
flare_linked,72,36,1e-07,1e-07,0.5965,0.1349,0.6369,0.1377
flare_linked,72,36,1e-07,1e-06,0.5965,0.1349,0.6369,0.1377
flare_linked,72,36,1e-07,1e-05,0.5965,0.1349,0.6369,0.1377
flare_linked,72,36,1e-07,0.0001,0.5965,0.1349,0.6369,0.1377
flare_linked,72,36,1e-07,0.001,0.0759,0.0848,0.0994,0.1102
flare_linked,72,36,1e-06,1e-07,0.5965,0.1349,0.6369,0.1377
flare_linked,72,36,1e-06,1e-06,0.5965,0.1349,0.6369,0.1377
flare_linked,72,36,1e-06,1e-05,0.5965,0.1349,0.6369,0.1377
flare_linked,72,36,1e-06,0.0001,0.5965,0.1349,0.6369,0.1377
flare_linked,72,36,1e-06,0.001,0.0759,0.0848,0.0994,0.1102
flare_linked,72,36,1e-05,1e-07,0.5965,0.1349,0.6369,0.1377
flare_linked,72,36,1e-05,1e-06,0.5965,0.1349,0.6369,0.1377
flare_linked,72,36,1e-05,1e-05,0.5965,0.1349,0.6369,0.1377
flare_linked,72,36,1e-05,0.0001,0.5965,0.1349,0.6369,0.1377
flare_linked,72,36,1e-05,0.001,0.0759,0.0848,0.0994,0.1102
flare_linked,72,36,0.0001,1e-07,0.5932,0.1429,0.6324,0.1489
flare_linked,72,36,0.0001,1e-06,0.5932,0.1429,0.6324,0.1489
flare_linked,72,36,0.0001,1e-05,0.5932,0.1429,0.6324,0.1489
flare_linked,72,36,0.0001,0.0001,0.5932,0.1429,0.6324,0.1489
flare_linked,72,36,0.0001,0.001,0.0759,0.0848,0.0994,0.1102
flare_linked,72,36,0.001,1e-07,0.5865,0.1252,0.6291,0.1305
flare_linked,72,36,0.001,1e-06,0.5865,0.1252,0.6291,0.1305
flare_linked,72,36,0.001,1e-05,0.5865,0.1252,0.6291,0.1305
flare_linked,72,36,0.001,0.0001,0.5865,0.1252,0.6291,0.1305
flare_linked,72,36,0.001,0.001,0.0759,0.0848,0.0994,0.1102
flare_linked,72,54,1e-07,1e-07,0.6233,0.1929,0.66,0.1725
flare_linked,72,54,1e-07,1e-06,0.6233,0.1929,0.66,0.1725
flare_linked,72,54,1e-07,1e-05,0.6233,0.1929,0.66,0.1725
flare_linked,72,54,1e-07,0.0001,0.6233,0.1929,0.66,0.1725
flare_linked,72,54,1e-07,0.001,0.0569,0.0698,0.0782,0.0954
flare_linked,72,54,1e-06,1e-07,0.6201,0.1873,0.6544,0.1639
flare_linked,72,54,1e-06,1e-06,0.6201,0.1873,0.6544,0.1639
flare_linked,72,54,1e-06,1e-05,0.6201,0.1873,0.6544,0.1639
flare_linked,72,54,1e-06,0.0001,0.6201,0.1873,0.6544,0.1639
flare_linked,72,54,1e-06,0.001,0.0569,0.0698,0.0782,0.0954
flare_linked,72,54,1e-05,1e-07,0.6169,0.1904,0.6487,0.1683
flare_linked,72,54,1e-05,1e-06,0.6169,0.1904,0.6487,0.1683
flare_linked,72,54,1e-05,1e-05,0.6169,0.1904,0.6487,0.1683
flare_linked,72,54,1e-05,0.0001,0.6169,0.1904,0.6487,0.1683
flare_linked,72,54,1e-05,0.001,0.0569,0.0698,0.0782,0.0954
flare_linked,72,54,0.0001,1e-07,0.6333,0.1975,0.6679,0.1766
flare_linked,72,54,0.0001,1e-06,0.6333,0.1975,0.6679,0.1766
flare_linked,72,54,0.0001,1e-05,0.6333,0.1975,0.6679,0.1766
flare_linked,72,54,0.0001,0.0001,0.6333,0.1975,0.6679,0.1766
flare_linked,72,54,0.0001,0.001,0.0569,0.0698,0.0782,0.0954
flare_linked,72,54,0.001,1e-07,0.6332,0.2049,0.669,0.1884
flare_linked,72,54,0.001,1e-06,0.6332,0.2049,0.669,0.1884
flare_linked,72,54,0.001,1e-05,0.6332,0.2049,0.669,0.1884
flare_linked,72,54,0.001,0.0001,0.6332,0.2049,0.669,0.1884
flare_linked,72,54,0.001,0.001,0.0569,0.0698,0.0782,0.0954
flare_linked,72,72,1e-07,1e-07,0.6241,0.1986,0.6499,0.1882
flare_linked,72,72,1e-07,1e-06,0.6241,0.1986,0.6499,0.1882
flare_linked,72,72,1e-07,1e-05,0.6241,0.1986,0.6499,0.1882
flare_linked,72,72,1e-07,0.0001,0.6241,0.1986,0.6499,0.1882
flare_linked,72,72,1e-07,0.001,0.3573,0.1314,0.418,0.1455
flare_linked,72,72,1e-06,1e-07,0.6041,0.1866,0.6349,0.1805
flare_linked,72,72,1e-06,1e-06,0.6041,0.1866,0.6349,0.1805
flare_linked,72,72,1e-06,1e-05,0.6041,0.1866,0.6349,0.1805
flare_linked,72,72,1e-06,0.0001,0.6041,0.1866,0.6349,0.1805
flare_linked,72,72,1e-06,0.001,0.3673,0.1256,0.4284,0.1393
flare_linked,72,72,1e-05,1e-07,0.62,0.1664,0.6487,0.1603
flare_linked,72,72,1e-05,1e-06,0.62,0.1664,0.6487,0.1603
flare_linked,72,72,1e-05,1e-05,0.62,0.1664,0.6487,0.1603
flare_linked,72,72,1e-05,0.0001,0.62,0.1664,0.6487,0.1603
flare_linked,72,72,1e-05,0.001,0.3673,0.1256,0.4284,0.1393
flare_linked,72,72,0.0001,1e-07,0.6209,0.1817,0.6479,0.1738
flare_linked,72,72,0.0001,1e-06,0.6209,0.1817,0.6479,0.1738
flare_linked,72,72,0.0001,1e-05,0.6209,0.1817,0.6479,0.1738
flare_linked,72,72,0.0001,0.0001,0.6209,0.1817,0.6479,0.1738
flare_linked,72,72,0.0001,0.001,0.3573,0.1314,0.418,0.1455
flare_linked,72,72,0.001,1e-07,0.64,0.1832,0.6633,0.1746
flare_linked,72,72,0.001,1e-06,0.64,0.1832,0.6633,0.1746
flare_linked,72,72,0.001,1e-05,0.64,0.1832,0.6633,0.1746
flare_linked,72,72,0.001,0.0001,0.64,0.1832,0.6633,0.1746
flare_linked,72,72,0.001,0.001,0.3604,0.1322,0.4228,0.1452
flare_linked,72,90,1e-07,1e-07,0.6524,0.1647,0.6895,0.1579
flare_linked,72,90,1e-07,1e-06,0.6524,0.1647,0.6895,0.1579
flare_linked,72,90,1e-07,1e-05,0.6524,0.1647,0.6895,0.1579
flare_linked,72,90,1e-07,0.0001,0.6524,0.1647,0.6895,0.1579
flare_linked,72,90,1e-07,0.001,0.409,0.1326,0.4779,0.1433
flare_linked,72,90,1e-06,1e-07,0.6524,0.1647,0.6895,0.1579
flare_linked,72,90,1e-06,1e-06,0.6524,0.1647,0.6895,0.1579
flare_linked,72,90,1e-06,1e-05,0.6524,0.1647,0.6895,0.1579
flare_linked,72,90,1e-06,0.0001,0.6524,0.1647,0.6895,0.1579
flare_linked,72,90,1e-06,0.001,0.409,0.1326,0.4779,0.1433
flare_linked,72,90,1e-05,1e-07,0.6556,0.1633,0.6957,0.1567
flare_linked,72,90,1e-05,1e-06,0.6556,0.1633,0.6957,0.1567
flare_linked,72,90,1e-05,1e-05,0.6556,0.1633,0.6957,0.1567
flare_linked,72,90,1e-05,0.0001,0.6556,0.1633,0.6957,0.1567
flare_linked,72,90,1e-05,0.001,0.409,0.1556,0.4759,0.1599
flare_linked,72,90,0.0001,1e-07,0.6433,0.1868,0.6799,0.1822
flare_linked,72,90,0.0001,1e-06,0.6433,0.1868,0.6799,0.1822
flare_linked,72,90,0.0001,1e-05,0.6433,0.1868,0.6799,0.1822
flare_linked,72,90,0.0001,0.0001,0.6433,0.1868,0.6799,0.1822
flare_linked,72,90,0.0001,0.001,0.419,0.1306,0.4875,0.1403
flare_linked,72,90,0.001,1e-07,0.6433,0.1595,0.6824,0.1539
flare_linked,72,90,0.001,1e-06,0.6433,0.1595,0.6824,0.1539
flare_linked,72,90,0.001,1e-05,0.6433,0.1595,0.6824,0.1539
flare_linked,72,90,0.001,0.0001,0.6375,0.1808,0.679,0.1779
flare_linked,72,90,0.001,0.001,0.3999,0.1299,0.4683,0.1374
flare_linked,72,108,1e-07,1e-07,0.6341,0.1992,0.6725,0.1896
flare_linked,72,108,1e-07,1e-06,0.6341,0.1992,0.6725,0.1896
flare_linked,72,108,1e-07,1e-05,0.6341,0.1992,0.6725,0.1896
flare_linked,72,108,1e-07,0.0001,0.625,0.2051,0.6638,0.1929
flare_linked,72,108,1e-07,0.001,0.382,0.1432,0.4432,0.1554
flare_linked,72,108,1e-06,1e-07,0.631,0.2005,0.6668,0.1915
flare_linked,72,108,1e-06,1e-06,0.631,0.2005,0.6668,0.1915
flare_linked,72,108,1e-06,1e-05,0.631,0.2005,0.6668,0.1915
flare_linked,72,108,1e-06,0.0001,0.6219,0.2061,0.6581,0.1946
flare_linked,72,108,1e-06,0.001,0.372,0.1446,0.4337,0.1584
flare_linked,72,108,1e-05,1e-07,0.641,0.2046,0.6746,0.195
flare_linked,72,108,1e-05,1e-06,0.641,0.2046,0.6746,0.195
flare_linked,72,108,1e-05,1e-05,0.641,0.2046,0.6746,0.195
flare_linked,72,108,1e-05,0.0001,0.6219,0.2061,0.6581,0.1946
flare_linked,72,108,1e-05,0.001,0.372,0.1446,0.4337,0.1584
flare_linked,72,108,0.0001,1e-07,0.6319,0.2152,0.6654,0.2008
flare_linked,72,108,0.0001,1e-06,0.6319,0.2152,0.6654,0.2008
flare_linked,72,108,0.0001,1e-05,0.6319,0.2152,0.6654,0.2008
flare_linked,72,108,0.0001,0.0001,0.6319,0.2152,0.6654,0.2008
flare_linked,72,108,0.0001,0.001,0.372,0.1446,0.4337,0.1584
flare_linked,72,108,0.001,1e-07,0.657,0.2126,0.6837,0.2011
flare_linked,72,108,0.001,1e-06,0.657,0.2126,0.6837,0.2011
flare_linked,72,108,0.001,1e-05,0.657,0.2126,0.6837,0.2011
flare_linked,72,108,0.001,0.0001,0.6379,0.2156,0.6672,0.2015
flare_linked,72,108,0.001,0.001,0.3752,0.142,0.4391,0.1548
only_cme,72,18,1e-07,1e-07,0.7063,0.1695,0.7519,0.1603
only_cme,72,18,1e-07,1e-06,0.7063,0.1695,0.7519,0.1603
only_cme,72,18,1e-07,1e-05,0.7063,0.1695,0.7519,0.1603
only_cme,72,18,1e-07,0.0001,0.7063,0.1695,0.7519,0.1603
only_cme,72,18,1e-07,0.001,0.008,0.0356,0.0118,0.0523
only_cme,72,18,1e-06,1e-07,0.7063,0.1695,0.7519,0.1603
only_cme,72,18,1e-06,1e-06,0.7063,0.1695,0.7519,0.1603
only_cme,72,18,1e-06,1e-05,0.7063,0.1695,0.7519,0.1603
only_cme,72,18,1e-06,0.0001,0.7063,0.1695,0.7519,0.1603
only_cme,72,18,1e-06,0.001,0.008,0.0356,0.0118,0.0523
only_cme,72,18,1e-05,1e-07,0.6952,0.1626,0.7439,0.1567
only_cme,72,18,1e-05,1e-06,0.6952,0.1626,0.7439,0.1567
only_cme,72,18,1e-05,1e-05,0.6952,0.1626,0.7439,0.1567
only_cme,72,18,1e-05,0.0001,0.6952,0.1626,0.7439,0.1567
only_cme,72,18,1e-05,0.001,0.008,0.0356,0.0118,0.0523
only_cme,72,18,0.0001,1e-07,0.6952,0.1626,0.7439,0.1567
only_cme,72,18,0.0001,1e-06,0.6952,0.1626,0.7439,0.1567
only_cme,72,18,0.0001,1e-05,0.6952,0.1626,0.7439,0.1567
only_cme,72,18,0.0001,0.0001,0.6952,0.1626,0.7439,0.1567
only_cme,72,18,0.0001,0.001,0.008,0.0356,0.0118,0.0523
only_cme,72,18,0.001,1e-07,0.6821,0.1768,0.7277,0.1674
only_cme,72,18,0.001,1e-06,0.6821,0.1768,0.7277,0.1674
only_cme,72,18,0.001,1e-05,0.6821,0.1768,0.7277,0.1674
only_cme,72,18,0.001,0.0001,0.6821,0.1768,0.7277,0.1674
only_cme,72,18,0.001,0.001,0.008,0.0356,0.0118,0.0523
only_cme,72,36,1e-07,1e-07,0.6433,0.1291,0.6833,0.127
only_cme,72,36,1e-07,1e-06,0.6433,0.1291,0.6833,0.127
only_cme,72,36,1e-07,1e-05,0.6433,0.1291,0.6833,0.127
only_cme,72,36,1e-07,0.0001,0.6433,0.1291,0.6833,0.127
only_cme,72,36,1e-07,0.001,0.028,0.0505,0.0409,0.0737
only_cme,72,36,1e-06,1e-07,0.6402,0.1316,0.6767,0.1296
only_cme,72,36,1e-06,1e-06,0.6402,0.1316,0.6767,0.1296
only_cme,72,36,1e-06,1e-05,0.6402,0.1316,0.6767,0.1296
only_cme,72,36,1e-06,0.0001,0.6402,0.1316,0.6767,0.1296
only_cme,72,36,1e-06,0.001,0.028,0.0505,0.0409,0.0737
only_cme,72,36,1e-05,1e-07,0.6543,0.1329,0.6919,0.1311
only_cme,72,36,1e-05,1e-06,0.6543,0.1329,0.6919,0.1311
only_cme,72,36,1e-05,1e-05,0.6543,0.1329,0.6919,0.1311
only_cme,72,36,1e-05,0.0001,0.6543,0.1329,0.6919,0.1311
only_cme,72,36,1e-05,0.001,0.028,0.0505,0.0409,0.0737
only_cme,72,36,0.0001,1e-07,0.6402,0.1316,0.6767,0.1296
only_cme,72,36,0.0001,1e-06,0.6402,0.1316,0.6767,0.1296
only_cme,72,36,0.0001,1e-05,0.6402,0.1316,0.6767,0.1296
only_cme,72,36,0.0001,0.0001,0.6402,0.1316,0.6767,0.1296
only_cme,72,36,0.0001,0.001,0.028,0.0505,0.0409,0.0737
only_cme,72,36,0.001,1e-07,0.6463,0.1293,0.6899,0.129
only_cme,72,36,0.001,1e-06,0.6463,0.1293,0.6899,0.129
only_cme,72,36,0.001,1e-05,0.6463,0.1293,0.6899,0.129
only_cme,72,36,0.001,0.0001,0.6463,0.1293,0.6899,0.129
only_cme,72,36,0.001,0.001,0.028,0.0505,0.0409,0.0737
only_cme,72,54,1e-07,1e-07,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,1e-07,1e-06,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,1e-07,1e-05,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,1e-07,0.0001,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,1e-07,0.001,0.084,0.13,0.1079,0.15
only_cme,72,54,1e-06,1e-07,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,1e-06,1e-06,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,1e-06,1e-05,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,1e-06,0.0001,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,1e-06,0.001,0.084,0.13,0.1079,0.15
only_cme,72,54,1e-05,1e-07,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,1e-05,1e-06,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,1e-05,1e-05,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,1e-05,0.0001,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,1e-05,0.001,0.084,0.13,0.1079,0.15
only_cme,72,54,0.0001,1e-07,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,0.0001,1e-06,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,0.0001,1e-05,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,0.0001,0.0001,0.6942,0.1364,0.7416,0.1149
only_cme,72,54,0.0001,0.001,0.084,0.13,0.1079,0.15
only_cme,72,54,0.001,1e-07,0.7053,0.1445,0.7496,0.1198
only_cme,72,54,0.001,1e-06,0.7053,0.1445,0.7496,0.1198
only_cme,72,54,0.001,1e-05,0.7053,0.1445,0.7496,0.1198
only_cme,72,54,0.001,0.0001,0.7053,0.1445,0.7496,0.1198
only_cme,72,54,0.001,0.001,0.084,0.13,0.1079,0.15
only_cme,72,72,1e-07,1e-07,0.7115,0.1096,0.7653,0.1029
only_cme,72,72,1e-07,1e-06,0.7115,0.1096,0.7653,0.1029
only_cme,72,72,1e-07,1e-05,0.7115,0.1096,0.7653,0.1029
only_cme,72,72,1e-07,0.0001,0.7115,0.1096,0.7653,0.1029
only_cme,72,72,1e-07,0.001,0.4479,0.1542,0.5212,0.1686
only_cme,72,72,1e-06,1e-07,0.7115,0.1096,0.7653,0.1029
only_cme,72,72,1e-06,1e-06,0.7115,0.1096,0.7653,0.1029
only_cme,72,72,1e-06,1e-05,0.7115,0.1096,0.7653,0.1029
only_cme,72,72,1e-06,0.0001,0.7115,0.1096,0.7653,0.1029
only_cme,72,72,1e-06,0.001,0.4579,0.1519,0.531,0.1668
only_cme,72,72,1e-05,1e-07,0.7226,0.1101,0.774,0.1057
only_cme,72,72,1e-05,1e-06,0.7226,0.1101,0.774,0.1057
only_cme,72,72,1e-05,1e-05,0.7226,0.1101,0.774,0.1057
only_cme,72,72,1e-05,0.0001,0.7226,0.1101,0.774,0.1057
only_cme,72,72,1e-05,0.001,0.4579,0.1519,0.531,0.1668
only_cme,72,72,0.0001,1e-07,0.7215,0.1211,0.7726,0.1115
only_cme,72,72,0.0001,1e-06,0.7215,0.1211,0.7726,0.1115
only_cme,72,72,0.0001,1e-05,0.7215,0.1211,0.7726,0.1115
only_cme,72,72,0.0001,0.0001,0.7226,0.1101,0.774,0.1057
only_cme,72,72,0.0001,0.001,0.4479,0.1542,0.5212,0.1686
only_cme,72,72,0.001,1e-07,0.7115,0.1096,0.7653,0.1029
only_cme,72,72,0.001,1e-06,0.7115,0.1096,0.7653,0.1029
only_cme,72,72,0.001,1e-05,0.7115,0.1096,0.7653,0.1029
only_cme,72,72,0.001,0.0001,0.7226,0.1101,0.774,0.1057
only_cme,72,72,0.001,0.001,0.4479,0.1542,0.5212,0.1686
only_cme,72,90,1e-07,1e-07,0.7375,0.1206,0.7764,0.1079
only_cme,72,90,1e-07,1e-06,0.7375,0.1206,0.7764,0.1079
only_cme,72,90,1e-07,1e-05,0.7375,0.1206,0.7764,0.1079
only_cme,72,90,1e-07,0.0001,0.7306,0.1226,0.7753,0.1114
only_cme,72,90,1e-07,0.001,0.5143,0.087,0.5911,0.0983
only_cme,72,90,1e-06,1e-07,0.7406,0.1212,0.7831,0.1099
only_cme,72,90,1e-06,1e-06,0.7406,0.1212,0.7831,0.1099
only_cme,72,90,1e-06,1e-05,0.7406,0.1212,0.7831,0.1099
only_cme,72,90,1e-06,0.0001,0.7306,0.1226,0.7753,0.1114
only_cme,72,90,1e-06,0.001,0.5143,0.087,0.5911,0.0983
only_cme,72,90,1e-05,1e-07,0.7295,0.1224,0.7744,0.108
only_cme,72,90,1e-05,1e-06,0.7295,0.1224,0.7744,0.108
only_cme,72,90,1e-05,1e-05,0.7295,0.1224,0.7744,0.108
only_cme,72,90,1e-05,0.0001,0.7306,0.1226,0.7753,0.1114
only_cme,72,90,1e-05,0.001,0.5143,0.087,0.5911,0.0983
only_cme,72,90,0.0001,1e-07,0.7295,0.1257,0.7747,0.1161
only_cme,72,90,0.0001,1e-06,0.7295,0.1257,0.7747,0.1161
only_cme,72,90,0.0001,1e-05,0.7295,0.1257,0.7747,0.1161
only_cme,72,90,0.0001,0.0001,0.7195,0.1153,0.7674,0.108
only_cme,72,90,0.0001,0.001,0.5143,0.087,0.5911,0.0983
only_cme,72,90,0.001,1e-07,0.7295,0.1224,0.7744,0.108
only_cme,72,90,0.001,1e-06,0.7295,0.1224,0.7744,0.108
only_cme,72,90,0.001,1e-05,0.7295,0.1224,0.7744,0.108
only_cme,72,90,0.001,0.0001,0.7306,0.1226,0.7753,0.1114
only_cme,72,90,0.001,0.001,0.5143,0.087,0.5911,0.0983
only_cme,72,108,1e-07,1e-07,0.7464,0.137,0.7845,0.1236
only_cme,72,108,1e-07,1e-06,0.7464,0.137,0.7845,0.1236
only_cme,72,108,1e-07,1e-05,0.7464,0.137,0.7845,0.1236
only_cme,72,108,1e-07,0.0001,0.7253,0.1352,0.7688,0.1261
only_cme,72,108,1e-07,0.001,0.4874,0.0866,0.5669,0.0851
only_cme,72,108,1e-06,1e-07,0.7434,0.139,0.7779,0.1266
only_cme,72,108,1e-06,1e-06,0.7434,0.139,0.7779,0.1266
only_cme,72,108,1e-06,1e-05,0.7434,0.139,0.7779,0.1266
only_cme,72,108,1e-06,0.0001,0.7253,0.1352,0.7688,0.1261
only_cme,72,108,1e-06,0.001,0.4774,0.0903,0.557,0.0861
only_cme,72,108,1e-05,1e-07,0.7464,0.137,0.7845,0.1236
only_cme,72,108,1e-05,1e-06,0.7464,0.137,0.7845,0.1236
only_cme,72,108,1e-05,1e-05,0.7464,0.137,0.7845,0.1236
only_cme,72,108,1e-05,0.0001,0.7253,0.1352,0.7688,0.1261
only_cme,72,108,1e-05,0.001,0.4974,0.0816,0.5769,0.083
only_cme,72,108,0.0001,1e-07,0.7323,0.1362,0.77,0.1277
only_cme,72,108,0.0001,1e-06,0.7323,0.1362,0.77,0.1277
only_cme,72,108,0.0001,1e-05,0.7323,0.1362,0.77,0.1277
only_cme,72,108,0.0001,0.0001,0.7253,0.1352,0.7688,0.1261
only_cme,72,108,0.0001,0.001,0.4944,0.081,0.571,0.0834
only_cme,72,108,0.001,1e-07,0.7384,0.1293,0.7819,0.1151
only_cme,72,108,0.001,1e-06,0.7384,0.1293,0.7819,0.1151
only_cme,72,108,0.001,1e-05,0.7384,0.1293,0.7819,0.1151
only_cme,72,108,0.001,0.0001,0.7384,0.1293,0.7819,0.1151
only_cme,72,108,0.001,0.001,0.4944,0.081,0.571,0.0834
only_flares,84,18,1e-07,1e-07,0.7947,0.0788,0.7947,0.079
only_flares,84,18,1e-07,1e-06,0.7947,0.0788,0.7947,0.079
only_flares,84,18,1e-07,1e-05,0.7947,0.0788,0.7947,0.079
only_flares,84,18,1e-07,0.0001,0.7947,0.0788,0.7947,0.079
only_flares,84,18,1e-07,0.001,0.2657,0.1516,0.2669,0.1526
only_flares,84,18,1e-06,1e-07,0.7947,0.0788,0.7947,0.079
only_flares,84,18,1e-06,1e-06,0.7947,0.0788,0.7947,0.079
only_flares,84,18,1e-06,1e-05,0.7947,0.0788,0.7947,0.079
only_flares,84,18,1e-06,0.0001,0.7947,0.0788,0.7947,0.079
only_flares,84,18,1e-06,0.001,0.2657,0.1516,0.2669,0.1526
only_flares,84,18,1e-05,1e-07,0.7994,0.0778,0.7996,0.0777
only_flares,84,18,1e-05,1e-06,0.7994,0.0778,0.7996,0.0777
only_flares,84,18,1e-05,1e-05,0.7994,0.0778,0.7996,0.0777
only_flares,84,18,1e-05,0.0001,0.7994,0.0778,0.7996,0.0777
only_flares,84,18,1e-05,0.001,0.2657,0.1516,0.2669,0.1526
only_flares,84,18,0.0001,1e-07,0.7894,0.0895,0.7896,0.0894
only_flares,84,18,0.0001,1e-06,0.7894,0.0895,0.7896,0.0894
only_flares,84,18,0.0001,1e-05,0.7894,0.0895,0.7896,0.0894
only_flares,84,18,0.0001,0.0001,0.7894,0.0895,0.7896,0.0894
only_flares,84,18,0.0001,0.001,0.2657,0.1516,0.2669,0.1526
only_flares,84,18,0.001,1e-07,0.7989,0.095,0.7995,0.0953
only_flares,84,18,0.001,1e-06,0.7989,0.095,0.7995,0.0953
only_flares,84,18,0.001,1e-05,0.7989,0.095,0.7995,0.0953
only_flares,84,18,0.001,0.0001,0.7989,0.095,0.7995,0.0953
only_flares,84,18,0.001,0.001,0.2707,0.1567,0.2719,0.1576
only_flares,84,36,1e-07,1e-07,0.8542,0.066,0.8546,0.0653
only_flares,84,36,1e-07,1e-06,0.8542,0.066,0.8546,0.0653
only_flares,84,36,1e-07,1e-05,0.8542,0.066,0.8546,0.0653
only_flares,84,36,1e-07,0.0001,0.8542,0.066,0.8546,0.0653
only_flares,84,36,1e-07,0.001,0.7055,0.0899,0.7083,0.0894
only_flares,84,36,1e-06,1e-07,0.8492,0.0642,0.8496,0.0635
only_flares,84,36,1e-06,1e-06,0.8492,0.0642,0.8496,0.0635
only_flares,84,36,1e-06,1e-05,0.8492,0.0642,0.8496,0.0635
only_flares,84,36,1e-06,0.0001,0.8492,0.0642,0.8496,0.0635
only_flares,84,36,1e-06,0.001,0.7055,0.0899,0.7083,0.0894
only_flares,84,36,1e-05,1e-07,0.8542,0.066,0.8546,0.0653
only_flares,84,36,1e-05,1e-06,0.8542,0.066,0.8546,0.0653
only_flares,84,36,1e-05,1e-05,0.8542,0.066,0.8546,0.0653
only_flares,84,36,1e-05,0.0001,0.8542,0.066,0.8546,0.0653
only_flares,84,36,1e-05,0.001,0.7003,0.0973,0.7032,0.0967
only_flares,84,36,0.0001,1e-07,0.8492,0.068,0.8496,0.0673
only_flares,84,36,0.0001,1e-06,0.8492,0.068,0.8496,0.0673
only_flares,84,36,0.0001,1e-05,0.8492,0.068,0.8496,0.0673
only_flares,84,36,0.0001,0.0001,0.8492,0.068,0.8496,0.0673
only_flares,84,36,0.0001,0.001,0.7055,0.0899,0.7083,0.0894
only_flares,84,36,0.001,1e-07,0.859,0.067,0.8596,0.0666
only_flares,84,36,0.001,1e-06,0.859,0.067,0.8596,0.0666
only_flares,84,36,0.001,1e-05,0.859,0.067,0.8596,0.0666
only_flares,84,36,0.001,0.0001,0.859,0.067,0.8596,0.0666
only_flares,84,36,0.001,0.001,0.7055,0.0899,0.7083,0.0894
only_flares,84,54,1e-07,1e-07,0.8237,0.1015,0.8244,0.1011
only_flares,84,54,1e-07,1e-06,0.8237,0.1015,0.8244,0.1011
only_flares,84,54,1e-07,1e-05,0.8237,0.1015,0.8244,0.1011
only_flares,84,54,1e-07,0.0001,0.8237,0.1015,0.8244,0.1011
only_flares,84,54,1e-07,0.001,0.7107,0.1218,0.7131,0.1205
only_flares,84,54,1e-06,1e-07,0.8237,0.1015,0.8244,0.1011
only_flares,84,54,1e-06,1e-06,0.8237,0.1015,0.8244,0.1011
only_flares,84,54,1e-06,1e-05,0.8237,0.1015,0.8244,0.1011
only_flares,84,54,1e-06,0.0001,0.8237,0.1015,0.8244,0.1011
only_flares,84,54,1e-06,0.001,0.716,0.1244,0.7181,0.123
only_flares,84,54,1e-05,1e-07,0.8237,0.1015,0.8244,0.1011
only_flares,84,54,1e-05,1e-06,0.8237,0.1015,0.8244,0.1011
only_flares,84,54,1e-05,1e-05,0.8237,0.1015,0.8244,0.1011
only_flares,84,54,1e-05,0.0001,0.8284,0.0914,0.8294,0.0906
only_flares,84,54,1e-05,0.001,0.716,0.1244,0.7181,0.123
only_flares,84,54,0.0001,1e-07,0.8187,0.1037,0.8194,0.1034
only_flares,84,54,0.0001,1e-06,0.8187,0.1037,0.8194,0.1034
only_flares,84,54,0.0001,1e-05,0.8187,0.1037,0.8194,0.1034
only_flares,84,54,0.0001,0.0001,0.8187,0.1037,0.8194,0.1034
only_flares,84,54,0.0001,0.001,0.7107,0.1218,0.7131,0.1205
only_flares,84,54,0.001,1e-07,0.8187,0.1037,0.8194,0.1034
only_flares,84,54,0.001,1e-06,0.8187,0.1037,0.8194,0.1034
only_flares,84,54,0.001,1e-05,0.8187,0.1037,0.8194,0.1034
